"","CASENUM","fire_indicator"
"32822","201600648774","0"
"32823","201600648793","0"
"32824","201600648818","0"
"32825","201600648829","0"
"32826","201600648843","0"
"32827","201600648893","0"
"32828","201600648907","0"
"32829","201600648909","0"
"32830","201600648917","0"
"32831","201600648978","0"
"32832","201600649039","0"
"32833","201600649052","0"
"32834","201600649061","0"
"32835","201600649075","0"
"32836","201600649081","0"
"32837","201600649083","0"
"32838","201600649097","0"
"32839","201600649098","0"
"32840","201600649099","0"
"32841","201600649101","0"
"32842","201600649109","0"
"32843","201600649111","0"
"32844","201600649112","0"
"32845","201600649131","0"
"32846","201600649136","0"
"32847","201600649145","0"
"32848","201600649177","0"
"32849","201600649220","0"
"32850","201600649276","0"
"32851","201600649289","0"
"32852","201600649300","0"
"32853","201600649364","0"
"32854","201600649367","0"
"32855","201600649368","0"
"32856","201600649374","0"
"32857","201600649375","0"
"32858","201600649378","0"
"32859","201600649396","0"
"32860","201600649414","0"
"32861","201600649429","0"
"32862","201600649433","0"
"32863","201600649566","0"
"32864","201600649580","0"
"32865","201600649597","0"
"32866","201600649648","0"
"32867","201600649655","0"
"32868","201600649702","0"
"32869","201600649727","0"
"32870","201600649730","0"
"32871","201600649733","0"
"32872","201600649734","0"
"32873","201600649836","0"
"32874","201600649845","0"
"32875","201600649852","0"
"32876","201600649877","0"
"32877","201600649880","0"
"32878","201600649918","0"
"32879","201600649929","0"
"32880","201600649932","0"
"32881","201600649940","0"
"32882","201600649945","0"
"32883","201600649946","0"
"32884","201600649964","0"
"32885","201600649980","0"
"32886","201600649984","0"
"32887","201600649991","0"
"32888","201600649998","0"
"32889","201600650002","0"
"32890","201600650003","0"
"32891","201600650009","0"
"32892","201600650023","0"
"32893","201600650036","0"
"32894","201600650058","0"
"32895","201600650068","0"
"32896","201600650070","0"
"32897","201600650071","0"
"32898","201600650087","0"
"32899","201600650088","0"
"32900","201600650092","0"
"32901","201600650095","0"
"32902","201600650099","0"
"32903","201600650102","0"
"32904","201600650111","0"
"32905","201600650117","0"
"32906","201600650121","0"
"32907","201600650122","0"
"32908","201600650126","0"
"32909","201600650151","0"
"32910","201600650178","0"
"32911","201600650199","0"
"32912","201600650208","0"
"32913","201600650212","0"
"32914","201600650223","1"
"32915","201600650240","0"
"32916","201600650241","0"
"32917","201600650242","0"
"32918","201600650250","0"
"32919","201600650338","0"
"32920","201600650341","0"
"32921","201600650362","0"
"32922","201600650371","0"
"32923","201600650379","0"
"32924","201600650394","0"
"32925","201600650465","0"
"32926","201600650482","0"
"32927","201600650545","0"
"32928","201600650546","0"
"32929","201600650552","0"
"32930","201600650646","0"
"32931","201600650655","0"
"32932","201600650664","0"
"32933","201600650695","0"
"32934","201600650754","0"
"32935","201600650766","0"
"32936","201600650813","0"
"32937","201600650831","0"
"32938","201600650888","0"
"32939","201600650913","0"
"32940","201600650925","0"
"32941","201600650935","0"
"32942","201600650980","0"
"32943","201600650981","0"
"32944","201600651008","0"
"32945","201600651010","0"
"32946","201600651020","0"
"32947","201600651037","0"
"32948","201600651111","0"
"32949","201600651242","0"
"32950","201600651266","0"
"32951","201600651270","0"
"32952","201600651281","0"
"32953","201600651354","0"
"32954","201600651360","0"
"32955","201600651384","0"
"32956","201600651411","0"
"32957","201600651414","0"
"32958","201600651439","0"
"32959","201600651452","0"
"32960","201600651453","0"
"32961","201600651460","0"
"32962","201600651492","0"
"32963","201600651500","0"
"32964","201600651608","0"
"32965","201600651618","0"
"32966","201600651637","0"
"32967","201600651692","0"
"32968","201600651724","0"
"32969","201600651741","0"
"32970","201600651766","0"
"32971","201600651775","0"
"32972","201600651784","0"
"32973","201600651818","0"
"32974","201600651837","0"
"32975","201600651851","0"
"32976","201600651888","0"
"32977","201600651950","0"
"32978","201600651990","0"
"32979","201600652007","0"
"32980","201600652057","0"
"32981","201600652072","0"
"32982","201600652106","0"
"32983","201600652142","0"
"32984","201600652152","0"
"32985","201600652181","0"
"32986","201600652203","0"
"32987","201600652204","0"
"32988","201600652214","0"
"32989","201600652217","0"
"32990","201600652238","0"
"32991","201600652247","0"
"32992","201600652283","0"
"32993","201600652292","0"
"32994","201600652321","0"
"32995","201600652324","0"
"32996","201600652341","0"
"32997","201600652348","0"
"32998","201600652358","0"
"32999","201600652370","0"
"33000","201600652383","0"
"33001","201600652441","0"
"33002","201600652463","0"
"33003","201600652543","0"
"33004","201600652544","0"
"33005","201600652576","0"
"33006","201600652607","0"
"33007","201600652669","0"
"33008","201600652727","0"
"33009","201600652848","0"
"33010","201600652903","0"
"33011","201600652908","0"
"33012","201600652910","0"
"33013","201600652979","0"
"33014","201600653006","0"
"33015","201600653031","0"
"33016","201600653051","0"
"33017","201600653056","0"
"33018","201600653057","0"
"33019","201600653075","0"
"33020","201600653104","0"
"33021","201600653107","0"
"33022","201600653112","0"
"33023","201600653131","0"
"33024","201600653170","0"
"33025","201600653179","0"
"33026","201600653189","0"
"33027","201600653198","0"
"33028","201600653201","0"
"33029","201600653227","0"
"33030","201600653256","0"
"33031","201600653258","0"
"33032","201600653263","0"
"33033","201600653264","0"
"33034","201600653268","0"
"33035","201600653276","0"
"33036","201600653278","0"
"33037","201600653327","0"
"33038","201600653333","0"
"33039","201600653335","0"
"33040","201600653363","0"
"33041","201600653436","0"
"33042","201600654223","0"
"33043","201600654256","0"
"33044","201600654260","0"
"33045","201600654263","0"
"33046","201600654265","0"
"33047","201600654267","0"
"33048","201600654269","0"
"33049","201600654279","0"
"33050","201600654301","0"
"33051","201600654318","0"
"33052","201600654336","0"
"33053","201600654343","0"
"33054","201600654345","0"
"33055","201600654351","0"
"33056","201600654365","0"
"33057","201600654376","0"
"33058","201600654387","0"
"33059","201600654417","0"
"33060","201600654440","0"
"33061","201600654491","0"
"33062","201600654548","0"
"33063","201600654559","0"
"33064","201600654574","0"
"33065","201600654606","0"
"33066","201600654615","0"
"33067","201600654632","0"
"33068","201600654643","0"
"33069","201600654668","0"
"33070","201600654676","0"
"33071","201600654695","0"
"33072","201600654711","0"
"33073","201600654714","0"
"33074","201600654719","0"
"33075","201600654721","0"
"33076","201600654724","0"
"33077","201600654764","0"
"33078","201600654766","0"
"33079","201600654783","0"
"33080","201600654790","0"
"33081","201600654809","0"
"33082","201600654828","0"
"33083","201600654858","0"
"33084","201600654862","0"
"33085","201600654878","0"
"33086","201600654881","0"
"33087","201600654899","0"
"33088","201600654920","0"
"33089","201600654929","0"
"33090","201600654933","0"
"33091","201600654954","0"
"33092","201600654964","0"
"33093","201600654982","0"
"33094","201600655015","0"
"33095","201600655027","0"
"33096","201600655033","0"
"33097","201600655055","0"
"33098","201600655056","0"
"33099","201600655067","0"
"33100","201600655077","0"
"33101","201600655091","0"
"33102","201600655102","0"
"33103","201600655108","0"
"33104","201600655109","0"
"33105","201600655124","0"
"33106","201600655125","0"
"33107","201600655132","0"
"33108","201600655134","0"
"33109","201600655142","0"
"33110","201600655174","0"
"33111","201600655186","0"
"33112","201600655198","0"
"33113","201600655209","0"
"33114","201600655228","0"
"33115","201600655239","0"
"33116","201600655242","0"
"33117","201600655283","0"
"33118","201600655290","0"
"33119","201600655311","0"
"33120","201600655321","0"
"33121","201600655328","0"
"33122","201600655362","0"
"33123","201600655369","0"
"33124","201600655393","0"
"33125","201600655396","0"
"33126","201600655405","0"
"33127","201600655423","0"
"33128","201600655425","0"
"33129","201600655429","0"
"33130","201600655442","0"
"33131","201600655460","0"
"33132","201600655461","0"
"33133","201600655464","0"
"33134","201600655470","0"
"33135","201600655492","0"
"33136","201600655496","0"
"33137","201600655526","0"
"33138","201600655531","0"
"33139","201600655533","0"
"33140","201600655564","0"
"33141","201600655571","0"
"33142","201600655579","0"
"33143","201600655584","0"
"33144","201600655588","0"
"33145","201600655605","0"
"33146","201600655610","0"
"33147","201600655613","0"
"33148","201600655616","0"
"33149","201600655624","0"
"33150","201600655648","0"
"33151","201600655679","0"
"33152","201600655693","0"
"33153","201600655720","0"
"33154","201600655737","0"
"33155","201600655746","0"
"33156","201600655757","0"
"33157","201600655774","0"
"33158","201600655786","0"
"33159","201600655795","0"
"33160","201600655796","0"
"33161","201600655815","0"
"33162","201600655841","0"
"33163","201600655848","0"
"33164","201600655858","0"
"33165","201600655877","0"
"33166","201600655885","0"
"33167","201600655887","0"
"33168","201600655918","0"
"33169","201600655943","0"
"33170","201600655958","0"
"33171","201600655965","0"
"33172","201600655975","0"
"33173","201600655976","0"
"33174","201600655980","0"
"33175","201600655984","0"
"33176","201600655999","0"
"33177","201600656018","0"
"33178","201600656019","0"
"33179","201600656020","0"
"33180","201600656022","0"
"33181","201600656035","0"
"33182","201600656051","0"
"33183","201600656054","0"
"33184","201600656060","0"
"33185","201600656061","0"
"33186","201600656068","0"
"33187","201600656069","0"
"33188","201600656075","0"
"33189","201600656090","0"
"33190","201600656103","0"
"33191","201600656106","0"
"33192","201600656112","0"
"33193","201600656116","0"
"33194","201600656153","0"
"33195","201600656154","0"
"33196","201600656161","0"
"33197","201600656164","0"
"33198","201600656182","0"
"33199","201600656193","0"
"33200","201600656198","0"
"33201","201600656209","0"
"33202","201600656215","0"
"33203","201600656237","0"
"33204","201600656252","0"
"33205","201600656255","0"
"33206","201600656268","0"
"33207","201600656276","0"
"33208","201600656281","0"
"33209","201600656306","0"
"33210","201600656309","0"
"33211","201600656326","0"
"33212","201600656327","0"
"33213","201600656334","0"
"33214","201600656355","0"
"33215","201600656368","0"
"33216","201600656379","0"
"33217","201600656380","0"
"33218","201600656384","0"
"33219","201600656387","0"
"33220","201600656393","0"
"33221","201600656401","0"
"33222","201600656415","0"
"33223","201600656445","1"
"33224","201600656493","0"
"33225","201600656499","0"
"33226","201600656520","0"
"33227","201600656538","0"
"33228","201600656564","0"
"33229","201600656599","0"
"33230","201600656605","0"
"33231","201600656619","0"
"33232","201600656639","0"
"33233","201600656641","0"
"33234","201600656649","0"
"33235","201600656658","0"
"33236","201600656682","0"
"33237","201600656720","0"
"33238","201600656730","0"
"33239","201600656739","0"
"33240","201600656750","0"
"33241","201600656752","0"
"33242","201600656765","0"
"33243","201600656779","0"
"33244","201600656781","0"
"33245","201600656783","0"
"33246","201600656784","0"
"33247","201600656791","0"
"33248","201600656817","0"
"33249","201600656841","0"
"33250","201600656845","0"
"33251","201600656848","0"
"33252","201600656852","0"
"33253","201600656856","0"
"33254","201600656859","0"
"33255","201600656880","0"
"33256","201600656885","0"
"33257","201600656892","0"
"33258","201600656896","0"
"33259","201600656903","0"
"33260","201600656956","0"
"33261","201600656970","0"
"33262","201600656983","0"
"33263","201600657107","0"
"33264","201600657113","0"
"33265","201600657154","0"
"33266","201600657164","0"
"33267","201600657166","0"
"33268","201600657171","0"
"33269","201600657180","0"
"33270","201600657182","0"
"33271","201600657187","0"
"33272","201600657190","0"
"33273","201600657198","0"
"33274","201600657201","0"
"33275","201600657206","0"
"33276","201600657208","0"
"33277","201600657211","0"
"33278","201600657230","0"
"33279","201600657237","0"
"33280","201600657247","0"
"33281","201600657252","0"
"33282","201600657256","0"
"33283","201600657270","0"
"33284","201600657281","0"
"33285","201600657297","0"
"33286","201600657311","0"
"33287","201600657321","0"
"33288","201600657322","0"
"33289","201600657325","0"
"33290","201600657337","0"
"33291","201600657343","0"
"33292","201600657359","0"
"33293","201600657363","0"
"33294","201600657369","0"
"33295","201600657372","0"
"33296","201600657377","0"
"33297","201600657422","0"
"33298","201600657489","0"
"33299","201600657538","0"
"33300","201600657549","0"
"33301","201600657566","0"
"33302","201600657598","0"
"33303","201600657599","0"
"33304","201600657603","0"
"33305","201600657613","0"
"33306","201600657621","0"
"33307","201600657634","0"
"33308","201600657697","0"
"33309","201600657737","0"
"33310","201600657752","0"
"33311","201600657759","0"
"33312","201600657811","0"
"33313","201600657840","0"
"33314","201600657862","0"
"33315","201600657864","0"
"33316","201600657885","0"
"33317","201600657910","0"
"33318","201600657924","0"
"33319","201600657931","0"
"33320","201600657940","0"
"33321","201600657974","0"
"33322","201600657978","0"
"33323","201600658011","0"
"33324","201600658054","0"
"33325","201600658056","0"
"33326","201600658058","0"
"33327","201600658062","0"
"33328","201600658072","0"
"33329","201600658088","0"
"33330","201600658090","0"
"33331","201600658093","0"
"33332","201600658102","0"
"33333","201600658107","0"
"33334","201600658111","0"
"33335","201600658154","0"
"33336","201600658156","0"
"33337","201600658171","0"
"33338","201600658173","0"
"33339","201600658175","0"
"33340","201600658181","0"
"33341","201600658186","0"
"33342","201600658188","0"
"33343","201600658239","0"
"33344","201600658244","0"
"33345","201600658284","0"
"33346","201600658294","0"
"33347","201600658317","0"
"33348","201600658341","0"
"33349","201600658364","0"
"33350","201600658367","0"
"33351","201600658369","0"
"33352","201600658399","0"
"33353","201600658422","0"
"33354","201600658473","0"
"33355","201600658474","0"
"33356","201600658481","0"
"33357","201600658537","0"
"33358","201600658541","0"
"33359","201600658545","0"
"33360","201600658566","0"
"33361","201600658573","0"
"33362","201600658586","0"
"33363","201600658598","0"
"33364","201600658605","0"
"33365","201600658616","0"
"33366","201600658621","0"
"33367","201600658633","0"
"33368","201600658636","0"
"33369","201600658655","0"
"33370","201600658679","0"
"33371","201600658680","0"
"33372","201600658688","0"
"33373","201600658690","0"
"33374","201600658691","0"
"33375","201600658692","0"
"33376","201600658698","0"
"33377","201600658700","0"
"33378","201600658716","0"
"33379","201600658743","0"
"33380","201600658764","0"
"33381","201600658789","0"
"33382","201600658800","0"
"33383","201600658801","0"
"33384","201600658814","0"
"33385","201600658867","0"
"33386","201600658877","0"
"33387","201600658886","0"
"33388","201600658909","0"
"33389","201600658918","0"
"33390","201600658934","0"
"33391","201600658955","0"
"33392","201600658964","0"
"33393","201600658968","0"
"33394","201600658973","0"
"33395","201600658987","0"
"33396","201600659083","0"
"33397","201600659144","0"
"33398","201600659154","0"
"33399","201600659199","0"
"33400","201600659248","0"
"33401","201600659260","0"
"33402","201600659272","0"
"33403","201600659289","0"
"33404","201600659303","0"
"33405","201600659349","0"
"33406","201600659364","0"
"33407","201600659380","0"
"33408","201600659386","0"
"33409","201600659390","0"
"33410","201600659425","0"
"33411","201600659452","0"
"33412","201600659455","0"
"33413","201600659470","0"
"33414","201600659492","0"
"33415","201600659501","0"
"33416","201600659517","0"
"33417","201600659527","0"
"33418","201600659555","0"
"33419","201600659575","0"
"33420","201600659588","0"
"33421","201600659595","0"
"33422","201600659613","0"
"33423","201600659617","0"
"33424","201600659621","0"
"33425","201600659772","0"
"33426","201600659781","0"
"33427","201600659820","0"
"33428","201600659847","0"
"33429","201600659853","0"
"33430","201600659875","0"
"33431","201600659892","0"
"33432","201600659924","0"
"33433","201600659931","0"
"33434","201600659950","0"
"33435","201600659964","0"
"33436","201600659966","0"
"33437","201600659967","0"
"33438","201600659990","0"
"33439","201600660007","0"
"33440","201600660010","0"
"33441","201600660013","0"
"33442","201600660014","0"
"33443","201600660039","0"
"33444","201600660042","0"
"33445","201600660049","0"
"33446","201600660056","0"
"33447","201600660060","0"
"33448","201600660065","0"
"33449","201600660068","0"
"33450","201600660073","0"
"33451","201600660075","0"
"33452","201600660092","0"
"33453","201600660098","0"
"33454","201600660125","0"
"33455","201600660136","0"
"33456","201600660137","0"
"33457","201600660139","0"
"33458","201600660143","0"
"33459","201600660149","0"
"33460","201600660155","0"
"33461","201600660246","0"
"33462","201600660299","0"
"33463","201600660332","0"
"33464","201600660893","0"
"33465","201600660901","0"
"33466","201600660904","0"
"33467","201600660921","0"
"33468","201600661259","0"
"33469","201600661266","0"
"33470","201600661267","0"
"33471","201600661283","0"
"33472","201600661303","0"
"33473","201600661329","0"
"33474","201600661332","0"
"33475","201600661334","0"
"33476","201600661338","0"
"33477","201600661370","0"
"33478","201600661378","0"
"33479","201600661386","0"
"33480","201600661392","0"
"33481","201600661412","0"
"33482","201600661453","0"
"33483","201600661469","0"
"33484","201600661477","0"
"33485","201600661482","0"
"33486","201600661487","0"
"33487","201600661488","0"
"33488","201600661508","0"
"33489","201600661525","0"
"33490","201600661635","0"
"33491","201600661639","0"
"33492","201600661657","0"
"33493","201600661702","0"
"33494","201600661736","0"
"33495","201600661770","0"
"33496","201600661817","0"
"33497","201600661819","0"
"33498","201600661860","0"
"33499","201600661943","0"
"33500","201600662032","0"
"33501","201600662085","0"
"33502","201600662088","0"
"33503","201600662090","0"
"33504","201600662108","0"
"33505","201600662124","0"
"33506","201600662126","0"
"33507","201600662201","0"
"33508","201600662242","0"
"33509","201600662257","0"
"33510","201600662303","0"
"33511","201600662344","0"
"33512","201600662366","0"
"33513","201600662376","0"
"33514","201600662743","0"
"33515","201600662762","0"
"33516","201600662794","0"
"33517","201600662796","0"
"33518","201600662840","0"
"33519","201600662870","0"
"33520","201600662880","0"
"33521","201600662896","0"
"33522","201600662925","0"
"33523","201600662960","0"
"33524","201600662974","0"
"33525","201600662975","0"
"33526","201600663225","0"
"33527","201600663266","0"
"33528","201600663312","0"
"33529","201600663390","0"
"33530","201600663402","0"
"33531","201600663431","0"
"33532","201600663474","0"
"33533","201600663492","0"
"33534","201600663711","0"
"33535","201600663736","0"
"33536","201600663740","0"
"33537","201600663748","0"
"33538","201600663860","0"
"33539","201600663870","0"
"33540","201600663881","0"
"33541","201600663885","0"
"33542","201600663888","0"
"33543","201600663958","0"
"33544","201600663959","0"
"33545","201600663969","0"
"33546","201600663979","0"
"33547","201600663995","0"
"33548","201600664002","0"
"33549","201600664025","0"
"33550","201600664047","0"
"33551","201600664056","0"
"33552","201600664078","0"
"33553","201600664097","0"
"33554","201600664100","0"
"33555","201600664115","0"
"33556","201600664130","0"
"33557","201600664144","0"
"33558","201600664148","0"
"33559","201600664180","0"
"33560","201600664250","0"
"33561","201600664293","0"
"33562","201600664305","0"
"33563","201600664374","0"
"33564","201600664389","0"
"33565","201600664404","0"
"33566","201600664408","0"
"33567","201600664417","0"
"33568","201600664453","0"
"33569","201600664560","0"
"33570","201600664579","0"
"33571","201600664583","0"
"33572","201600664585","0"
"33573","201600664596","0"
"33574","201600664601","0"
"33575","201600664612","0"
"33576","201600664614","0"
"33577","201600664656","0"
"33578","201600664661","0"
"33579","201600664665","0"
"33580","201600664680","0"
"33581","201600664682","0"
"33582","201600664687","0"
"33583","201600664695","0"
"33584","201600664702","0"
"33585","201600664707","0"
"33586","201600664728","0"
"33587","201600664732","0"
"33588","201600664738","0"
"33589","201600664753","0"
"33590","201600664776","0"
"33591","201600664779","0"
"33592","201600664786","0"
"33593","201600664795","0"
"33594","201600664805","0"
"33595","201600664809","0"
"33596","201600664815","0"
"33597","201600664826","0"
"33598","201600664841","0"
"33599","201600664844","0"
"33600","201600664865","0"
"33601","201600664881","0"
"33602","201600664889","0"
"33603","201600664895","0"
"33604","201600664898","0"
"33605","201600664906","0"
"33606","201600664932","0"
"33607","201600664954","0"
"33608","201600664958","0"
"33609","201600664986","0"
"33610","201600665006","0"
"33611","201600665038","0"
"33612","201600665073","0"
"33613","201600665080","0"
"33614","201600665088","0"
"33615","201600665140","0"
"33616","201600665151","0"
"33617","201600665174","0"
"33618","201600665175","0"
"33619","201600665196","0"
"33620","201600665199","0"
"33621","201600665203","0"
"33622","201600665210","0"
"33623","201600665222","0"
"33624","201600665250","0"
"33625","201600665257","0"
"33626","201600665323","0"
"33627","201600665331","0"
"33628","201600665360","0"
"33629","201600665370","0"
"33630","201600665377","0"
"33631","201600665400","0"
"33632","201600665455","0"
"33633","201600665456","0"
"33634","201600665467","0"
"33635","201600665509","0"
"33636","201600665538","0"
"33637","201600665567","0"
"33638","201600665569","0"
"33639","201600665590","0"
"33640","201600665620","0"
"33641","201600665648","0"
"33642","201600665655","0"
"33643","201600665685","0"
"33644","201600665733","0"
"33645","201600665768","0"
"33646","201600665770","0"
"33647","201600665777","0"
"33648","201600665795","0"
"33649","201600665802","0"
"33650","201600665817","0"
"33651","201600665836","0"
"33652","201600665869","0"
"33653","201600665874","0"
"33654","201600665878","0"
"33655","201600665935","0"
"33656","201600665948","0"
"33657","201600665969","0"
"33658","201600665974","0"
"33659","201600665976","0"
"33660","201600665984","0"
"33661","201600666001","0"
"33662","201600666005","0"
"33663","201600666011","0"
"33664","201600666016","0"
"33665","201600666022","0"
"33666","201600666037","0"
"33667","201600666039","0"
"33668","201600666045","0"
"33669","201600666067","0"
"33670","201600666068","0"
"33671","201600666095","0"
"33672","201600666104","0"
"33673","201600666115","0"
"33674","201600666117","0"
"33675","201600666124","0"
"33676","201600666143","0"
"33677","201600666151","0"
"33678","201600666156","0"
"33679","201600666179","0"
"33680","201600666186","0"
"33681","201600666207","0"
"33682","201600666210","0"
"33683","201600666226","0"
"33684","201600666234","0"
"33685","201600666246","0"
"33686","201600666267","0"
"33687","201600666278","0"
"33688","201600666330","0"
"33689","201600666340","0"
"33690","201600666349","0"
"33691","201600666399","0"
"33692","201600666433","0"
"33693","201600666434","0"
"33694","201600666442","0"
"33695","201600666455","0"
"33696","201600666456","0"
"33697","201600666467","0"
"33698","201600666470","0"
"33699","201600666489","0"
"33700","201600666495","0"
"33701","201600666524","0"
"33702","201600666534","0"
"33703","201600666545","0"
"33704","201600666562","0"
"33705","201600666563","0"
"33706","201600666570","0"
"33707","201600666611","0"
"33708","201600666616","0"
"33709","201600666629","0"
"33710","201600666632","0"
"33711","201600666633","0"
"33712","201600666672","0"
"33713","201600666679","0"
"33714","201600666684","0"
"33715","201600666686","0"
"33716","201600666687","0"
"33717","201600666744","0"
"33718","201600666778","0"
"33719","201600666788","0"
"33720","201600666813","0"
"33721","201600666815","0"
"33722","201600666827","0"
"33723","201600666830","0"
"33724","201600666835","0"
"33725","201600666840","0"
"33726","201600666859","0"
"33727","201600666864","0"
"33728","201600666893","0"
"33729","201600666894","0"
"33730","201600666909","0"
"33731","201600666915","0"
"33732","201600666919","0"
"33733","201600666941","0"
"33734","201600666945","0"
"33735","201600666960","0"
"33736","201600666970","0"
"33737","201600666982","0"
"33738","201600666987","0"
"33739","201600666993","0"
"33740","201600667000","0"
"33741","201600667027","0"
"33742","201600667029","0"
"33743","201600667035","0"
"33744","201600667051","0"
"33745","201600667074","0"
"33746","201600667084","0"
"33747","201600667088","0"
"33748","201600667098","0"
"33749","201600667132","0"
"33750","201600667153","0"
"33751","201600667157","0"
"33752","201600667158","0"
"33753","201600667165","0"
"33754","201600667199","0"
"33755","201600667226","0"
"33756","201600667238","0"
"33757","201600667259","0"
"33758","201600667261","0"
"33759","201600667275","0"
"33760","201600667283","0"
"33761","201600667292","0"
"33762","201600667293","0"
"33763","201600667315","0"
"33764","201600667321","0"
"33765","201600667331","0"
"33766","201600667334","0"
"33767","201600667355","0"
"33768","201600667365","0"
"33769","201600667373","0"
"33770","201600667383","0"
"33771","201600667388","0"
"33772","201600667397","0"
"33773","201600667399","0"
"33774","201600667407","0"
"33775","201600667437","0"
"33776","201600667454","0"
"33777","201600667458","0"
"33778","201600667468","0"
"33779","201600667471","0"
"33780","201600667514","0"
"33781","201600667537","0"
"33782","201600667549","0"
"33783","201600667584","0"
"33784","201600667600","0"
"33785","201600667608","0"
"33786","201600667615","0"
"33787","201600667629","0"
"33788","201600667675","0"
"33789","201600667677","0"
"33790","201600667681","0"
"33791","201600667699","0"
"33792","201600667743","0"
"33793","201600667763","0"
"33794","201600667765","0"
"33795","201600667819","0"
"33796","201600667863","0"
"33797","201600667899","0"
"33798","201600667942","0"
"33799","201600667975","0"
"33800","201600668083","0"
"33801","201600668181","0"
"33802","201600668182","0"
"33803","201600668190","0"
"33804","201600668192","0"
"33805","201600668271","0"
"33806","201600668280","0"
"33807","201600668282","0"
"33808","201600668289","0"
"33809","201600668293","0"
"33810","201600668297","0"
"33811","201600668298","0"
"33812","201600668300","0"
"33813","201600668301","0"
"33814","201600668307","0"
"33815","201600668313","0"
"33816","201600668330","0"
"33817","201600668347","0"
"33818","201600668365","0"
"33819","201600668396","0"
"33820","201600668408","0"
"33821","201600668409","0"
"33822","201600668417","0"
"33823","201600668419","0"
"33824","201600668429","0"
"33825","201600668431","0"
"33826","201600668461","0"
"33827","201600668468","0"
"33828","201600668476","0"
"33829","201600668489","0"
"33830","201600668507","0"
"33831","201600668508","0"
"33832","201600668526","0"
"33833","201600668536","0"
"33834","201600668537","0"
"33835","201600668540","0"
"33836","201600668561","0"
"33837","201600668564","0"
"33838","201600668568","0"
"33839","201600668570","0"
"33840","201600668571","0"
"33841","201600668574","0"
"33842","201600668576","0"
"33843","201600668579","0"
"33844","201600668590","0"
"33845","201600668598","0"
"33846","201600668640","0"
"33847","201600668644","0"
"33848","201600668653","0"
"33849","201600668656","0"
"33850","201600668670","0"
"33851","201600668675","0"
"33852","201600668679","0"
"33853","201600668681","0"
"33854","201600668683","0"
"33855","201600668687","0"
"33856","201600668692","0"
"33857","201600668701","0"
"33858","201600668712","0"
"33859","201600668729","0"
"33860","201600668742","0"
"33861","201600668743","0"
"33862","201600668753","0"
"33863","201600668757","0"
"33864","201600668759","0"
"33865","201600668765","0"
"33866","201600668814","0"
"33867","201600668816","0"
"33868","201600668875","0"
"33869","201600668881","0"
"33870","201600668917","0"
"33871","201600668937","0"
"33872","201600669000","0"
"33873","201600669014","0"
"33874","201600669017","0"
"33875","201600669065","0"
"33876","201600669068","0"
"33877","201600669070","0"
"33878","201600669121","0"
"33879","201600669139","0"
"33880","201600669151","0"
"33881","201600669154","0"
"33882","201600669156","0"
"33883","201600669161","0"
"33884","201600669163","0"
"33885","201600669164","0"
"33886","201600669169","0"
"33887","201600669184","0"
"33888","201600669197","0"
"33889","201600669208","0"
"33890","201600669215","0"
"33891","201600669220","0"
"33892","201600669221","0"
"33893","201600669222","0"
"33894","201600669239","0"
"33895","201600669245","0"
"33896","201600669253","0"
"33897","201600669255","0"
"33898","201600669258","0"
"33899","201600669260","0"
"33900","201600669269","0"
"33901","201600669335","0"
"33902","201600669357","0"
"33903","201600669378","0"
"33904","201600669386","0"
"33905","201600669388","0"
"33906","201600669395","0"
"33907","201600669397","0"
"33908","201600669406","0"
"33909","201600669421","0"
"33910","201600669422","0"
"33911","201600669426","0"
"33912","201600669428","0"
"33913","201600669431","0"
"33914","201600669438","0"
"33915","201600669441","0"
"33916","201600669456","0"
"33917","201600669490","0"
"33918","201600669500","0"
"33919","201600669516","0"
"33920","201600669542","0"
"33921","201600669550","0"
"33922","201600669561","0"
"33923","201600669563","0"
"33924","201600669584","0"
"33925","201600669585","0"
"33926","201600669587","0"
"33927","201600669591","0"
"33928","201600669600","0"
"33929","201600669612","0"
"33930","201600669625","0"
"33931","201600669646","0"
"33932","201600669664","0"
"33933","201600669686","0"
"33934","201600669687","0"
"33935","201600669688","0"
"33936","201600669694","0"
"33937","201600669698","0"
"33938","201600669710","1"
"33939","201600669712","0"
"33940","201600669752","0"
"33941","201600669754","0"
"33942","201600669755","0"
"33943","201600669775","0"
"33944","201600669776","0"
"33945","201600669779","0"
"33946","201600669780","0"
"33947","201600669793","0"
"33948","201600669795","0"
"33949","201600669813","0"
"33950","201600669826","0"
"33951","201600669829","0"
"33952","201600669832","0"
"33953","201600669837","0"
"33954","201600669840","0"
"33955","201600669852","0"
"33956","201600669853","0"
"33957","201600669861","0"
"33958","201600669875","0"
"33959","201600669894","0"
"33960","201600669899","0"
"33961","201600669918","0"
"33962","201600669934","0"
"33963","201600669940","0"
"33964","201600669967","0"
"33965","201600669977","0"
"33966","201600669992","0"
"33967","201600670021","0"
"33968","201600670022","0"
"33969","201600670040","0"
"33970","201600670047","0"
"33971","201600670060","0"
"33972","201600670073","0"
"33973","201600670085","0"
"33974","201600670087","0"
"33975","201600670112","0"
"33976","201600670124","0"
"33977","201600670132","0"
"33978","201600670162","0"
"33979","201600670165","0"
"33980","201600670167","0"
"33981","201600670169","0"
"33982","201600670184","0"
"33983","201600670204","0"
"33984","201600670211","0"
"33985","201600670218","0"
"33986","201600670219","0"
